interface,traffic_troughput,network_troughput,waste_troughput
189,46.584,46.64,0.12006861063464837
330,46.488,46.64,0.3259005145797599
456,45.784,45.92,0.2961672473867596
390,45.408,45.52,0.2460456942003515
121,45.36,46.8,3.076923076923077
585,44.568,44.8,0.5178571428571429
273,44.504,44.8,0.6607142857142857
463,44.408,44.88,1.0516934046345812
222,44.128,44.64,1.146953405017921
354,43.904,44.16,0.5797101449275363
589,43.792,44.4,1.3693693693693694
382,42.968,44.64,3.7455197132616487
447,42.84,43.28,1.0166358595194085
28,42.448,43.92,3.3515482695810563
42,41.808,42.16,0.8349146110056926
183,41.768,42.08,0.7414448669201521
160,41.656,42.96,3.0353817504655494
582,41.536,41.76,0.5363984674329502
510,41.336,41.6,0.6346153846153846
223,41.016,42.24,2.897727272727273
511,40.888,42.0,2.6476190476190475
97,40.536,41.52,2.3699421965317917
472,40.456,42.0,3.676190476190476
306,40.016,40.32,0.753968253968254
288,39.96,40.32,0.8928571428571429
195,39.904,40.08,0.43912175648702595
421,39.736,40.8,2.607843137254902
84,39.072,39.36,0.7317073170731707
457,38.976,39.84,2.1686746987951806
186,38.92,39.04,0.3073770491803279
574,38.536,39.36,2.0934959349593494
433,37.992,38.64,1.6770186335403727
492,37.424,37.6,0.46808510638297873
40,37.4,38.64,3.209109730848861
414,36.312,36.8,1.326086956521739
388,35.776,36.72,2.570806100217865
339,35.104,35.28,0.4988662131519274
192,35.048,35.28,0.6575963718820862
150,35.008,35.44,1.2189616252821671
78,34.792,34.88,0.25229357798165136
96,34.704,34.88,0.5045871559633027
489,34.6,35.04,1.2557077625570776
415,34.52,35.52,2.815315315315315
268,33.36,34.56,3.4722222222222223
54,31.6,31.92,1.0025062656641603
592,31.192,32.4,3.728395061728395
466,30.816,32.4,4.888888888888889
132,30.784,30.96,0.5684754521963824
552,30.776,30.96,0.5943152454780362
328,30.2,30.72,1.6927083333333333
348,29.696,29.92,0.7486631016042781
133,29.664,30.24,1.9047619047619047
430,29.248,30.48,4.041994750656168
556,28.28,29.52,4.200542005420054
529,27.464,28.08,2.1937321937321936
337,26.984,27.6,2.2318840579710146
441,25.928,26.08,0.5828220858895705
30,25.512,25.68,0.6542056074766355
55,20.856,21.84,4.5054945054945055
19,20.56,20.88,1.5325670498084292
568,16.616,17.52,5.159817351598173
277,13.992,14.88,5.967741935483871
157,13.64,14.4,5.277777777777778
553,13.44,14.16,5.084745762711864
