interface,traffic_troughput,network_troughput,waste_troughput
308,82.048,84.0,2.323809523809524
467,82.016,84.96,3.465160075329567
458,81.752,84.48,3.2291666666666665
353,81.688,84.0,2.7523809523809524
397,81.568,84.96,3.992467043314501
95,81.4,84.0,3.0952380952380953
344,81.152,84.0,3.3904761904761904
515,81.088,84.48,4.015151515151516
296,80.672,83.52,3.4099616858237547
578,80.632,82.08,1.7641325536062378
287,80.6,83.52,3.496168582375479
164,80.32,83.52,3.8314176245210727
545,80.288,83.04,3.3140655105973025
197,80.056,83.52,4.147509578544061
275,80.008,82.56,3.0910852713178296
16,79.944,82.56,3.1686046511627906
523,79.896,81.6,2.088235294117647
433,79.56,81.12,1.9230769230769231
379,79.52,82.56,3.682170542635659
505,79.432,82.08,3.2261208576998053
107,79.232,81.6,2.9019607843137254
58,78.72,81.6,3.5294117647058822
569,78.6,82.08,4.239766081871345
268,78.472,80.64,2.6884920634920637
163,78.312,80.64,2.886904761904762
596,78.192,82.08,4.7368421052631575
53,78.152,80.16,2.5049900199600796
326,78.024,80.64,3.244047619047619
554,77.784,79.68,2.3795180722891565
343,77.752,80.16,3.003992015968064
254,77.672,79.68,2.5200803212851404
161,77.56,79.68,2.6606425702811247
101,77.28,79.2,2.4242424242424243
302,76.8,79.2,3.0303030303030303
25,76.784,78.72,2.459349593495935
262,76.368,78.72,2.9878048780487805
76,76.336,79.2,3.6161616161616164
257,76.336,78.72,3.0284552845528454
242,76.216,79.2,3.7676767676767677
256,76.208,78.72,3.1910569105691056
97,76.208,78.72,3.1910569105691056
10,75.784,78.24,3.1390593047034763
437,75.704,79.2,4.414141414141414
386,75.656,78.72,3.8922764227642275
493,75.384,77.76,3.0555555555555554
524,75.296,77.28,2.567287784679089
191,75.136,77.28,2.7743271221532093
476,75.032,76.8,2.3020833333333335
38,74.88,77.28,3.1055900621118013
215,74.784,77.28,3.229813664596273
361,74.656,77.28,3.3954451345755694
17,74.496,77.76,4.197530864197531
214,73.704,76.8,4.03125
544,73.592,75.84,2.9641350210970465
461,73.504,75.84,3.080168776371308
539,73.424,75.36,2.5690021231422504
109,73.272,75.36,2.770700636942675
218,73.224,75.36,2.8343949044585988
538,73.192,76.32,4.09853249475891
37,73.16,75.36,2.91932059447983
404,73.128,76.32,4.182389937106918
127,73.096,76.8,4.822916666666667
313,72.968,75.36,3.1740976645435244
202,72.928,75.84,3.839662447257384
448,72.704,76.8,5.333333333333333
475,72.632,76.32,4.832285115303983
233,72.624,75.36,3.6305732484076434
55,72.408,75.36,3.917197452229299
419,72.04,73.92,2.5432900432900434
370,71.728,73.44,2.3311546840958606
577,71.648,73.92,3.0735930735930737
295,71.256,74.88,4.839743589743589
131,71.2,72.96,2.412280701754386
491,71.192,73.92,3.6904761904761907
80,71.0,73.92,3.95021645021645
185,70.944,73.92,4.025974025974026
266,70.88,72.96,2.8508771929824563
269,70.88,72.48,2.207505518763797
530,70.792,72.96,2.9714912280701755
583,70.56,72.48,2.6490066225165565
227,70.432,73.92,4.7186147186147185
355,70.328,72.96,3.607456140350877
460,70.32,72.96,3.6184210526315788
236,70.224,72.48,3.1125827814569536
542,70.04,72.0,2.7222222222222223
298,69.728,72.96,4.4298245614035086
347,69.696,72.0,3.2
155,69.336,71.04,2.3986486486486487
442,69.016,71.52,3.501118568232662
299,68.92,70.56,2.324263038548753
289,68.784,70.56,2.5170068027210886
431,68.472,71.04,3.614864864864865
211,68.472,70.56,2.9591836734693877
527,68.144,71.04,4.076576576576577
182,67.944,71.04,4.358108108108108
566,67.848,70.08,3.184931506849315
479,67.704,68.64,1.3636363636363635
352,67.688,70.08,3.41324200913242
184,67.552,70.08,3.6073059360730593
443,67.504,69.6,3.0114942528735633
574,67.424,69.6,3.1264367816091956
179,67.224,68.64,2.062937062937063
113,67.016,69.12,3.0439814814814814
473,66.936,69.12,3.1597222222222223
205,66.912,69.6,3.8620689655172415
595,66.776,69.6,4.057471264367816
158,66.632,68.16,2.2417840375586855
335,66.584,68.16,2.312206572769953
277,65.976,68.16,3.204225352112676
47,65.856,68.16,3.380281690140845
499,65.672,67.68,2.966903073286052
248,65.496,68.16,3.908450704225352
193,65.368,67.2,2.7261904761904763
388,65.32,66.72,2.0983213429256593
125,65.28,66.72,2.158273381294964
176,64.824,66.72,2.841726618705036
19,64.8,66.24,2.1739130434782608
526,64.664,67.2,3.7738095238095237
14,64.112,66.72,3.908872901678657
41,64.08,66.72,3.9568345323741005
325,63.92,67.2,4.880952380952381
128,63.84,65.76,2.9197080291970803
82,63.616,65.76,3.2603406326034063
317,63.344,65.28,2.965686274509804
329,63.208,65.28,3.174019607843137
445,62.992,64.8,2.7901234567901234
449,62.776,65.28,3.8357843137254903
346,62.64,65.28,4.044117647058823
514,62.632,65.28,4.056372549019608
319,61.968,64.8,4.37037037037037
271,61.904,63.36,2.297979797979798
137,61.848,63.84,3.1203007518796992
229,61.8,62.88,1.717557251908397
23,61.776,63.84,3.2330827067669174
32,61.632,64.8,4.888888888888889
548,61.52,62.88,2.162849872773537
349,61.232,63.36,3.3585858585858586
220,61.208,63.36,3.3964646464646466
200,61.064,63.84,4.348370927318296
575,60.96,62.88,3.053435114503817
517,60.928,63.36,3.8383838383838382
305,60.8,63.36,4.040404040404041
8,60.728,61.92,1.925064599483204
518,60.712,63.36,4.179292929292929
284,60.344,63.36,4.76010101010101
209,60.304,62.4,3.358974358974359
110,59.992,62.4,3.858974358974359
152,59.816,61.44,2.6432291666666665
587,59.8,61.44,2.6692708333333335
26,59.768,62.88,4.9491094147582695
230,59.768,60.96,1.9553805774278215
79,59.656,62.4,4.397435897435898
320,59.584,61.92,3.772609819121447
451,59.072,60.96,3.0971128608923886
310,59.048,60.96,3.136482939632546
20,58.776,60.96,3.5826771653543306
533,58.616,60.96,3.8451443569553807
83,58.424,60.96,4.16010498687664
232,58.048,59.52,2.4731182795698925
56,57.928,60.48,4.21957671957672
563,57.896,60.48,4.272486772486772
520,57.808,59.52,2.8763440860215055
40,57.728,59.52,3.010752688172043
136,57.664,59.52,3.118279569892473
403,57.544,59.04,2.5338753387533877
503,57.48,60.0,4.2
572,57.376,59.52,3.6021505376344085
478,57.168,59.04,3.1707317073170733
428,57.136,59.52,4.005376344086022
212,56.84,58.56,2.9371584699453552
281,56.488,58.56,3.5382513661202184
149,56.472,58.56,3.5655737704918034
398,56.392,58.56,3.702185792349727
224,56.216,58.08,3.209366391184573
49,56.12,57.6,2.5694444444444446
62,56.088,57.6,2.625
314,56.04,58.56,4.30327868852459
221,55.952,58.08,3.6639118457300275
206,55.792,58.08,3.9393939393939394
581,55.752,57.12,2.3949579831932772
331,55.552,57.12,2.7450980392156863
121,55.36,58.08,4.683195592286501
142,54.968,57.12,3.7675070028011204
94,54.952,56.64,2.980225988700565
226,54.872,58.08,5.523415977961433
584,54.352,56.16,3.219373219373219
241,54.192,55.68,2.6724137931034484
373,53.992,55.2,2.1884057971014492
586,53.912,55.68,3.175287356321839
562,53.88,56.16,4.05982905982906
143,53.8,55.2,2.536231884057971
389,53.576,54.72,2.090643274853801
500,53.448,55.2,3.1739130434782608
358,53.424,55.68,4.051724137931035
116,53.072,54.24,2.1533923303834808
488,53.032,55.2,3.927536231884058
338,52.816,54.24,2.6253687315634218
112,52.744,55.68,5.272988505747127
292,52.736,55.68,5.287356321839081
377,52.496,54.72,4.064327485380117
145,52.208,53.76,2.886904761904762
502,52.0,54.72,4.970760233918129
571,51.928,54.24,4.262536873156342
199,51.824,53.76,3.6011904761904763
22,51.64,53.28,3.078078078078078
568,51.6,53.28,3.1531531531531534
371,51.584,53.76,4.0476190476190474
119,51.552,53.76,4.107142857142857
74,51.352,53.28,3.6186186186186187
316,51.352,53.76,4.479166666666667
50,51.328,53.28,3.6636636636636637
416,51.312,53.28,3.6936936936936937
409,50.544,52.8,4.2727272727272725
410,50.152,51.84,3.256172839506173
457,50.008,52.32,4.418960244648318
86,49.736,51.36,3.161993769470405
430,49.664,52.32,5.07645259938838
64,49.328,50.88,3.050314465408805
436,49.12,50.88,3.459119496855346
497,49.056,50.4,2.6666666666666665
134,48.984,50.88,3.7264150943396226
311,48.92,50.4,2.9365079365079363
391,48.632,49.92,2.5801282051282053
263,48.608,50.4,3.5555555555555554
169,48.48,49.92,2.8846153846153846
452,48.456,49.92,2.9326923076923075
146,48.112,49.44,2.686084142394822
280,48.112,50.4,4.5396825396825395
551,48.064,49.44,2.7831715210355985
364,47.896,49.44,3.1229773462783172
334,47.856,49.44,3.203883495145631
385,47.744,49.44,3.43042071197411
73,47.528,49.44,3.867313915857605
472,47.432,49.44,4.061488673139158
89,47.288,49.44,4.352750809061488
260,47.08,48.48,2.887788778877888
188,46.984,48.96,4.0359477124183005
593,46.832,48.48,3.3993399339933994
245,46.744,48.0,2.6166666666666667
52,46.672,48.0,2.7666666666666666
439,46.616,48.48,3.844884488448845
11,46.28,48.0,3.5833333333333335
91,46.0,47.52,3.1986531986531985
70,45.696,47.52,3.8383838383838382
427,45.32,46.56,2.663230240549828
100,44.808,46.56,3.7628865979381443
470,44.48,46.08,3.4722222222222223
115,44.408,46.56,4.621993127147766
541,44.4,45.6,2.6315789473684212
418,42.76,45.12,5.2304964539007095
235,42.608,44.16,3.5144927536231885
496,42.128,43.2,2.4814814814814814
509,41.992,43.68,3.8644688644688645
395,41.808,43.2,3.2222222222222223
485,41.688,43.68,4.56043956043956
130,41.536,42.72,2.7715355805243447
394,41.12,42.24,2.6515151515151514
557,41.072,43.68,5.970695970695971
529,40.248,41.76,3.6206896551724137
29,40.224,42.24,4.7727272727272725
337,40.184,41.76,3.7739463601532566
238,39.792,40.8,2.4705882352941178
407,39.456,40.8,3.2941176470588234
322,38.728,40.32,3.9484126984126986
559,38.656,40.32,4.126984126984127
77,38.024,39.84,4.5582329317269075
424,38.008,40.32,5.734126984126984
413,37.984,39.36,3.4959349593495936
190,37.88,38.88,2.57201646090535
196,37.864,40.32,6.091269841269841
592,37.832,39.36,3.8821138211382116
251,36.696,37.92,3.2278481012658227
7,36.376,37.92,4.071729957805907
590,35.952,38.4,6.375
535,33.704,35.52,5.112612612612613
278,33.288,35.04,5.0
286,33.256,35.04,5.091324200913242
85,32.256,33.6,4.0
172,31.944,32.64,2.1323529411764706
44,31.528,33.12,4.806763285024155
274,31.392,32.64,3.823529411764706
166,31.328,33.12,5.4106280193236715
380,30.544,31.68,3.585858585858586
580,30.152,31.2,3.358974358974359
341,30.0,31.2,3.8461538461538463
490,29.64,31.2,5.0
601,28.864,30.24,4.550264550264551
124,28.856,30.24,4.576719576719577
466,27.96,29.28,4.508196721311475
5,25.624,26.4,2.9393939393939394
482,22.984,24.48,6.111111111111111
247,21.952,23.04,4.722222222222222
187,20.992,22.08,4.927536231884058
140,20.728,22.08,6.1231884057971016
512,19.848,20.64,3.8372093023255816
