interface,traffic_troughput,network_troughput,waste_troughput
288,73.744,74.112,0.49654576856649396
79,73.728,74.016,0.38910505836575876
74,73.656,74.112,0.6152849740932642
118,73.592,73.872,0.37903400476499893
151,73.184,73.584,0.5435964340073929
331,72.936,73.296,0.4911591355599214
76,72.736,73.056,0.43802014892685065
270,72.696,72.912,0.29624753127057274
117,72.568,73.008,0.6026736795967566
328,71.888,72.144,0.35484586382789973
130,71.688,71.952,0.3669112741827885
73,71.488,71.808,0.44563279857397503
155,71.272,71.568,0.4135926671137939
192,70.952,71.232,0.39308176100628933
273,70.752,70.992,0.3380662609871535
196,70.672,70.944,0.38340099233198016
402,70.512,70.848,0.4742547425474255
133,70.488,70.8,0.4406779661016949
19,70.168,70.368,0.2842201000454752
271,70.088,70.464,0.5336058128973661
184,70.088,70.368,0.3979081400636653
236,70.024,70.176,0.2165982672138623
300,69.672,70.032,0.5140507196710076
131,69.536,69.744,0.29823353980270706
226,69.464,69.696,0.33287419651056016
139,69.408,69.792,0.5502063273727648
263,69.2,69.408,0.29967727063162747
354,68.936,69.264,0.4735504735504735
389,68.576,68.832,0.3719200371920037
221,68.544,68.736,0.27932960893854747
290,68.344,68.64,0.43123543123543123
230,68.072,68.208,0.19939010086793338
392,67.928,68.208,0.41050903119868637
187,67.728,67.968,0.3531073446327684
12,67.688,68.064,0.5524212505876822
395,67.648,67.92,0.4004711425206125
291,67.64,67.824,0.27129039867893373
120,67.608,67.776,0.24787535410764872
307,67.256,67.488,0.343764817449028
341,67.216,67.488,0.40303461356092934
337,67.04,67.2,0.23809523809523808
267,66.888,67.2,0.4642857142857143
297,66.688,67.056,0.5487950369840133
68,66.616,66.912,0.44237207077953133
200,66.56,66.912,0.5260640841702535
125,66.544,66.816,0.407088122605364
268,66.528,66.72,0.28776978417266186
116,66.392,66.624,0.3482228626320845
401,66.024,66.288,0.39826212889210716
11,65.904,66.144,0.36284470246734396
343,65.848,66.24,0.5917874396135265
169,65.792,66.144,0.5321722302854378
37,65.528,65.76,0.35279805352798055
199,65.528,65.808,0.42548018477996596
246,65.36,65.664,0.46296296296296297
