interface,traffic_troughput,network_troughput,waste_troughput
74,47.928,49.68,3.526570048309179
286,47.912,49.68,3.5587761674718195
199,47.824,49.68,3.7359098228663448
80,47.592,48.72,2.315270935960591
126,47.576,48.48,1.8646864686468647
239,47.496,49.2,3.4634146341463414
400,47.488,48.24,1.5588723051409619
123,47.152,48.96,3.69281045751634
117,46.944,47.52,1.2121212121212122
177,46.904,48.0,2.283333333333333
297,46.464,47.76,2.71356783919598
195,46.264,46.8,1.1452991452991452
347,46.024,47.04,2.1598639455782314
311,45.968,46.8,1.7777777777777777
59,45.896,46.8,1.9316239316239316
357,45.696,46.56,1.8556701030927836
381,45.44,46.56,2.4054982817869415
184,45.296,46.08,1.7013888888888888
201,45.016,47.04,4.302721088435374
135,44.808,45.84,2.25130890052356
99,44.56,46.32,3.7996545768566494
277,43.968,44.88,2.0320855614973263
112,43.816,44.4,1.3153153153153154
323,43.288,44.16,1.9746376811594204
114,43.248,43.92,1.530054644808743
73,42.976,43.68,1.6117216117216118
227,42.76,44.16,3.170289855072464
384,42.272,43.68,3.2234432234432235
182,42.0,43.44,3.314917127071823
15,41.84,42.72,2.059925093632959
207,41.416,42.48,2.504708097928437
175,41.208,42.48,2.994350282485876
265,40.712,41.52,1.9460500963391136
32,40.6,41.76,2.7777777777777777
362,39.776,40.56,1.9329388560157792
261,38.664,40.32,4.107142857142857
124,38.616,39.36,1.8902439024390243
234,38.608,40.08,3.6726546906187623
396,38.456,39.6,2.888888888888889
386,38.328,39.6,3.212121212121212
271,38.128,39.84,4.2971887550200805
68,36.952,37.68,1.9320594479830149
204,36.76,38.16,3.668763102725367
259,35.936,36.72,2.1350762527233114
302,35.656,36.48,2.258771929824561
228,35.464,36.48,2.7850877192982457
70,35.2,35.76,1.5659955257270695
78,34.024,35.28,3.560090702947846
327,31.512,32.4,2.740740740740741
165,31.04,32.4,4.197530864197531
304,30.16,30.96,2.5839793281653747
13,29.952,30.72,2.5
63,29.864,30.72,2.7864583333333335
370,29.568,30.72,3.75
268,29.392,30.24,2.804232804232804
105,29.104,29.76,2.204301075268817
128,28.712,29.52,2.7371273712737128
329,27.624,28.8,4.083333333333333
390,27.304,28.08,2.7635327635327633
8,27.04,27.84,2.8735632183908044
392,26.528,27.6,3.8840579710144927
186,26.28,26.64,1.3513513513513513
225,25.328,26.64,4.924924924924925
355,25.016,26.16,4.373088685015291
312,24.992,26.4,5.333333333333333
97,23.272,24.48,4.934640522875817
350,23.056,23.76,2.962962962962963
237,21.192,22.32,5.053763440860215
352,20.496,21.36,4.044943820224719
310,11.04,11.52,4.166666666666667
